"SpeciesAuthor","MatrixPopulation","Lat","Lon"
"Mammillaria_solisioides","Petlalcingo",18.0683055555556,-97.9167777777778
"Mammillaria_supertexta","Santiago Quiotepec",18.0506111111111,-97.0668055555555
"Mitrocereus_fulviceps","Plan del Valle",18.3833333333333,-97.4333333333333
"Neobuxbaumia_macrocephala","Tehuacán Valley, Zapotilán Salinas",18.3333333333333,-97.4666666666667
"Neobuxbaumia_macrocephala_2","Valley of Zapotitlan Salinas",18.3333333333333,-97.4666666666667
"Neobuxbaumia_macrocephala_3","Tehuacán Valley, Zapotilán Salinas",18.3333333333333,-97.4666666666667
"Neobuxbaumia_mezcalaensis","Tehuacán Valley, Zapotilán Salinas",18.3333333333333,-97.4666666666667
"Neobuxbaumia_mezcalaensis_2","Tehuacán Valley, Zapotilán Salinas",18.3333333333333,-97.4666666666667
"Neobuxbaumia_polylopha","Barranca of Metztitlan Biosphere Reserve",20.7175555555556,-98.9015555555556
"Neobuxbaumia_tetetzo","Tehuacán Valley, Zapotilán Salinas",18.3333333333333,-97.4666666666667
"Neobuxbaumia_tetetzo_2","Zapotitlán valley, Puebla",18.3333333333333,-97.4666666666667
"Neobuxbaumia_tetetzo_3","Tehuacán Valley, Zapotilán Salinas",18.3333333333333,-97.4666666666667
"Neobuxbaumia_tetetzo_4","Cerro Cutá, Helia Bravo Botanical Garden",18.3333333333333,-97.4666666666667
"Opuntia_macrocentra","MBR",26.6008333333333,-103.734166666667
"Opuntia_macrocentra","CR",32.5841666666667,-106.700833333333
"Opuntia_macrorhiza","28; 57; 61; 52; 102",40.15,-105.5
"Opuntia_macrorhiza_2","Plot 52",39.9513888888889,-105.200555555556
"Opuntia_macrorhiza_2","Plot 57",39.95,-105.250333333333
"Opuntia_macrorhiza_2","Plot 28",39.9514444444444,-105.250722222222
"Opuntia_macrorhiza_2","Plot 61",39.9178333333333,-105.234305555556
"Opuntia_macrorhiza_2","Plot 102",40.0001388888889,-105.267583333333
"Opuntia_microdasys","Bajada(BH); Ladera (HPH); Interdunas (IDH)",26.65,-103.733333333333
"Opuntia_microdasys","Bajada(BH)",26.65,-103.733333333333
"Opuntia_microdasys","Ladera (HPH)",26.65,-103.733333333333
"Opuntia_microdasys","Interdunas (IDH)",26.65,-103.733333333333
"Opuntia_rastrera","Nopalera; Grassland",26.6666666666667,-103.75
"Opuntia_rastrera","Nopalera",26.6666666666667,-103.75
"Opuntia_rastrera","Grassland",26.6666666666667,-103.75
"Pachycereus_pecten-aboriginum","Eancho El Diamante",28.6833333333333,-110.25
"Pterocereus_gaumeri","Chumhabin",21.3,-89.1666666666667
"Pterocereus_gaumeri","San Antonio",21.3,-89.3166666666667
"Stenocactus_crispatus","Tetela",18.9166666666667,-98.2166666666667
"Stenocereus_eruca_2","San Carlos",24.9166666666667,-111.983333333333
"Stenocereus_eruca_2","Santo Domingo",25.5833333333333,-111.983333333333
"Stenocereus_eruca_2","Poza Grande",25.75,-112.016666666667
"Stenocereus_eruca_2","Estero Salinas",24.55,-111.766666666667
"Turbinicarpus_horripilus","Santuario de cactaceas",20.5833333333333,-98.75
"Abies_concolor","Hodgedon Meadows",37.8,-119.9
"Abies_concolor","Crystal Road",36.6,-118.8
"Abies_concolor","Suwanee Creek",36.6,-118.8
"Abies_concolor","SEGI Conifer",36.6,-118.7
"Abies_concolor","Log Creek",36.6,-118.7
"Abies_homolepis","Biligiri Rangaswamy Temple Wildlife Sanctuary",34,136
"Abies_magnifica","SEGI Conifer",36.6,-118.7
"Abies_magnifica","Log Creek Population",36.6,-118.7
"Abies_magnifica","Tuolumne River Population",37.8,-119.7
"Abies_magnifica","Panther Gap Population",36.6,-118.7
"Abies_sachalinensis","Taisetsuzan",43.65,142.766666666667
"Abies_sachalinensis_2","Conifers",44.3333333333333,142.25
"Abies_sachalinensis_2","Broad-leaved trees",44.3333333333333,142.25
"Acacia_pennatula","Las Mesas",13.1833333333333,-86.2666666666667
"Acer_amoenum","Under closed conopy; in gaps",36.9333333333333,140.583333333333
"Acer_amoenum","Under closed conopy",36.9333333333333,140.583333333333
"Acer_amoenum","In gaps",36.9333333333333,140.583333333333
"Acer_mono","Under closed conopy; In gaps",36.9333333333333,140.583333333333
"Acer_mono","Under closed conopy",36.9333333333333,140.583333333333
"Acer_mono","In gaps",36.9333333333333,140.583333333333
"Acer_rufinerve","Under closed conopy; in gaps",36.9333333333333,140.583333333333
"Acer_rufinerve","Under closed conopy",36.9333333333333,140.583333333333
"Acer_saccharum","SubPop1",40.15,-88.1666666666667
"Acer_saccharum","SubPop2",40.15,-88.1666666666667
"Acer_saccharum","SubPop3",40.15,-88.1666666666667
"Actinostemon_concolor","Mata dos Godoy State Park",-23.45,-51.25
"Adansonia_digitata","FRANK",-22.8333333333333,30.75
"Aesculus_turbinata","Slope population; terrace population; floodplain population",35.3333333333333,135.733333333333
"Ailanthus_altissima","Tyson Research Center",38.5,-90.5
"Ailanthus_altissima_2",NA,52.3505519444444,-1.16743194444444
"Alnus_incana_subsp._rugosa","Old Field alder thicket; Divide Swamp alder thicket",42.45075,-76.5348888888889
"Alnus_incana_subsp._rugosa","Old Field alder thicket",42.45075,-76.5348888888889
"Alnus_incana_subsp._rugosa","Divide Swamp alder thicket",42.45075,-76.5348888888889
"Anisoptera_laevis","Pasoh Forest Reserve, well drained soil",2.96666666666667,102.3
"Anisoptera_laevis","Pasoh Forest Reserve, medium drained soil",2.96666666666667,102.3
"Anisoptera_laevis","Pasoh Forest Reserve, poorly drained soil",2.96666666666667,102.3
"Annamocarya_sinensis","Ba Vi National Park",21,105
"Aquilaria_crassna","Khao Yai National Park",14.0833333333333,101.833333333333
"Araucaria_cunninghamii","Bulolo, Papua New Guinea: Site 20",-7.20046666666667,146.618180555556
"Araucaria_hunsteinii","Plot 13; Plot 15",-7.20046666666667,146.618180555556
"Araucaria_hunsteinii","Plot 13",-7.20046666666667,146.618180555556
"Araucaria_hunsteinii","Plot 15",-7.20046666666667,146.618180555556
"Araucaria_hunsteinii_2","Plot 20",-7.20046666666667,146.618180555556
"Araucaria_hunsteinii_3","Plot 14",-7.20046666666667,146.618180555556
"Araucaria_laubenfelsii","M1; M2; M3; M4",-21.75,166
"Araucaria_laubenfelsii","M1",-21.75,166
"Araucaria_laubenfelsii","M2",-21.75,166
"Araucaria_laubenfelsii","M3",-21.75,166
"Araucaria_laubenfelsii","M4",-21.75,166
"Araucaria_laubenfelsii","TM1; TM2",-21.75,166
"Araucaria_laubenfelsii","TM1",-21.75,166
"Araucaria_laubenfelsii","TM2",-21.75,166
"Araucaria_laubenfelsii","F1; F2; F3",-21.75,166
"Araucaria_laubenfelsii","F1",-21.75,166
"Araucaria_laubenfelsii","F2",-21.75,166
"Araucaria_laubenfelsii","F3",-21.75,166
"Araucaria_muelleri","Lake",-22.1333333333333,166.783333333333
"Araucaria_muelleri","Reserve",-22.2681,166.968
"Araucaria_muelleri","North",-22.2175,166.9348
"Araucaria_muelleri","Road",-22.2682,166.9839
"Avicennia_germinans","Río Limón mangrove forest",10.9678333333333,-71.7337222222222
"Bertholletia_excelsa","El Tigre",-10.9833333333333,-65.7166666666667
"Bertholletia_excelsa","El Sena",-11.5,-67.25
"Betula_pubescens_subsp._tortuosa","A - All 90 trees",68,26
"Betula_pubescens_subsp._tortuosa","B - One year old buds",68,26
"Betula_pubescens_subsp._tortuosa","C - Two year old buds",68,26
"Betula_pubescens_subsp._tortuosa","D - Three year old buds",68,26
"Brosimum_alicastrum","Rancho Los Alpes",20.35,-97.2333333333333
"Bursera_glabrifolia","Jayacatlán",17.4173333333333,-96.8171944444444
"Calocedrus_decurrens","Hodgedon Meadow",37.8,-119.9
"Calocedrus_decurrens","Crystal Road",36.6,-118.8
"Calocedrus_decurrens","Suwanee Creek",36.6,-118.8
"Calocedrus_macrolepis","Ba Vi National Park",21,105
"Camellia_japonica","Tsushima Island",34.15,129.216666666667
"Camellia_japonica_2",NA,34.1508333333333,129.2175
"Carapa_guianensis_2","Forest type: occasionally inundated",-10.0174444444444,-67.7005277777778
"Carapa_guianensis_2","Forest type: Terra firme",-10.0174444444444,-67.7005277777778
"Castanea_dentata","Missaukee healthy",44.4182777777778,-85.1506388888889
"Castanea_dentata","Leelanau",45.05025,-85.7509444444444
"Castanea_dentata","Frankfort",44.6343611111111,-86.218
"Castanea_dentata","County Line",44.5166666666667,-86.1006944444444
"Castanea_dentata","Missaukee Diseased",44.4336944444444,-85.4336944444444
"Castanea_dentata","Missaukee Diseased",45.05025,-85.7509444444444
"Castanea_dentata","Stivers",44.4681111111111,-85.8513333333333
"Castanea_dentata","Stivers",44.4182777777778,-85.1506388888889
"Cecropia_obtusifolia","Los Tuxtlas",18.5833333333333,-95.1166666666667
"Cedrela_odorata","Age class 1 (0-10 years)",-11.4,-68.7166666666667
"Cedrela_odorata_2","Age class 2 (11-20 years)",-11.4,-68.7166666666667
"Cedrela_odorata_3","Age class 3 (21-30 years)",-11.4,-68.7166666666667
"Cedrela_odorata_4","Age class 4 (31-40 years)",-11.4,-68.7166666666667
"Cedrela_odorata_5","Age class 5 (41-50 years)",-11.4,-68.7166666666667
"Cedrela_odorata_6","Age class 6 (51-60 years)",-11.4,-68.7166666666667
"Cedrela_odorata_6","Age class7 (61-70 years)",-11.4,-68.7166666666667
"Cedrela_odorata_7","Age class 8 (71-80 years)",-11.4,-68.7166666666667
"Cedrela_odorata_7","Age class 9 (81-90 years)",-11.4,-68.7166666666667
"Cedrela_odorata_7","Age class 10 (91-100 years)",-11.4,-68.7166666666667
"Cedrela_odorata_8","Age class 11 (101-110 years)",-11.4,-68.7166666666667
"Cedrela_odorata_8","Age class 12 (111-120 years)",-11.4,-68.7166666666667
"Cedrela_odorata_8","Age class 13 (121-130 years)",-11.4,-68.7166666666667
"Cedrela_odorata_8","Age class 14 (131-140 years)",-11.4,-68.7166666666667
"Cedrela_odorata_8","Age class 15 (141-150 years)",-11.4,-68.7166666666667
"Cedrela_odorata_8","Age class 16 (151-160 years)",-11.4,-68.7166666666667
"Chlorocardium_rodiei","Guyana",5.21666666666667,-58.8
"Dacrydium_elatum","Bach Ma National Park",16.2,107.866666666667
"Dendropanax_trifidus","Tsushima Island",34.15,129.216666666667
"Dicorynia_guianensis","Paracou",5.26666666666667,-52.9166666666667
"Dicymbe_altsonii","Guyana",5.2175,-58.8008333333333
"Duguetia_neglecta","Mabura Hill",5.21666666666667,-58.8
"Entandrophragma_cylindricum","M'Baiki",3.9,17.9333333333333
"Eperua_falcata","Paracou",5.26666666666667,-52.9166666666667
"Euptelea_pleiospermum",NA,32.75,110.5
"Fagus_crenata","Lambir Hills National Park",4.03333333333333,113.833333333333
"Fagus_grandifolia","Closed canopy; Open canopy",30.5833333333333,-84.3333333333333
"Fagus_grandifolia","Closed canopy",30.5833333333333,-84.3333333333333
"Fagus_grandifolia","Open canopy",30.5833333333333,-84.3333333333333
"Garcinia_lucida","Nyangong; Ebom",3.01673333333333,10.7849166666667
"Grias_peruviana","Sacha mangus",-4.21666666666667,-74.2166666666667
"Guaiacum_sanctum","Calakmul Biosphere Reserve (CBR)",18.5,-89.75
"Guaiacum_sanctum","Ejido Pich Forest Reserve (EPFR)",19,-88
"Guettarda_viburnoides","ISL; GV; No GV",-14.6666666666667,-66.4166666666667
"Guettarda_viburnoides","ISL",-14.6666666666667,-66.4166666666667
"Guettarda_viburnoides","GV",-14.6666666666667,-66.4166666666667
"Guettarda_viburnoides","No GV",-14.6666666666667,-66.4166666666667
"Himatanthus_drasticus","Cerrado, Araripe National Forest",-7.18333333333333,-39.2166666666667
"Himatanthus_drasticus","Cerradão, Araripe National Forest",-7.18333333333333,-39.2166666666667
"Himatanthus_drasticus","Cerrado; Cerradão, Araripe National Forest",-7.18333333333333,-39.2166666666667
"Juniperus_procera","Adaba-Dodola forest",6.91666666666667,39.25
"Khaya_senegalensis","Boukoussera",9.1,2.53333333333333
"Khaya_senegalensis","Boukoussera",9.86666666666667,2.53333333333333
"Khaya_senegalensis","Fetekou",10.7,2.3
"Khaya_senegalensis","Sinisson",9.75,2.68333333333333
"Khaya_senegalensis","Penelan",9.25,1.5
"Khaya_senegalensis","Nipuni",11.65,2.65
"Khaya_senegalensis","Barabon",11.75,2.75
"Khaya_senegalensis","Gbeba",10.25,1.86666666666667
"Khaya_senegalensis","Dogue",9.08333333333333,1.93333333333333
"Khaya_senegalensis","Nigoussourou",10.2833333333333,2.16666666666667
"Khaya_senegalensis","Soassararou",10.2,2.01666666666667
"Khaya_senegalensis","Sakarou",9.86666666666667,2.76666666666667
"Khaya_senegalensis","Okpara",9.26666666666667,2.71666666666667
"Khaya_senegalensis_2","Moist Environment (Sudano-Guinean Region)",6.16666666666667,1
"Khaya_senegalensis_2","Dry Environment (Subdanian Region)",12.8333333333333,3.66666666666667
"Magnolia_dealbata","Coyopolan",19.3333333333333,-97.0666666666667
"Manglietia_fordiana","Bach Ma National Park",16.5008333333333,107.500833333333
"Melaleuca_viridiflora","Mixed flats",-14.8508333333333,143.500833333333
"Melaleuca_viridiflora","Ti-tree flats",-14.8508333333333,143.500833333333
"Melaleuca_viridiflora","Hills",-14.8508333333333,143.500833333333
"Melaleuca_viridiflora_2","Artemis station",-14.8508333333333,143.500833333333
"Microberlinia_bisulcata","Korup National Park",5.16666666666667,8.83333333333333
"Myrsine_guianensis","Ecological Reserve of the Brazilian Institute and Botanical Garden of Brasilia",-15.9333333333333,-47.8833333333333
"Nothofagus_fusca","Antioch Dunes National Wildlife Refuge",-39.75,176.983333333333
"Oxandra_asbeckii","Paracou",5.3,-52.3833333333333
"Parashorea_chinensis","Cuc Phuong national Park",21,105
"Parkinsonia_aculeata","Auvergne Station",-15.4333333333333,130.333333333333
"Pentaclethra_macroloba","La Selva field station",10.4333333333333,-83.9833333333333
"Phyllanthus_emblica","Biligiri Rangaswamy Temple Wildlife Sactuary",11.9166666666667,77.1666666666667
"Phyllanthus_emblica_2","Biligiri Rangaswamy Temple Wildlife Sanctuary",12,77.5
"Phyllanthus_emblica_3","PHEM_1",38.8848611111111,77.0337777777778
"Phyllanthus_indofischeri","Biligiri Rangaswamy Temple Wildlife Sanctuary",12,77.5
"Picea_glehnii","Taisetsuzan national Park, Hokkaido",44,143
"Picea_jezoensis","Taisetsuzan national Park, Hokkaido",44,143
"Pinus_jeffreyi","Xeric Conifer",36.6,-118.7
"Pinus_lambertiana","Hodgedon Meadow",37.8,-119.9
"Pinus_lambertiana","Crystal Road",36.7,-118.8
"Pinus_lambertiana","Suwanee Creek",36.7,-118.8
"Pinus_lambertiana_2","Chrystal; Granlibakk; Tunnel; Carnelian; Glenbrook; Heavenly; Meyers; Sand pit; D.L. Bliss; Sugar Pine",39,-120
"Pinus_lambertiana_2","Chrystal Bay",39,-120
"Pinus_lambertiana_2","Granlibakken",39,-120
"Pinus_lambertiana_2","Tunnel Creek",39,-120
"Pinus_lambertiana_2","Carnelian Bay",39,-120
"Pinus_lambertiana_2","Glenbrook",39,-120
"Pinus_lambertiana_2","Heavenly",39,-120
"Pinus_lambertiana_2","Meyers",39,-120
"Pinus_lambertiana_2","Sand Pit",39,-120
"Pinus_lambertiana_2","D.L. Bliss State Park",39,-120
"Pinus_lambertiana_2","Sugar Pine Point State Park",39,-120
"Pinus_nigra_subsp._laricio","North tower; South tower",-43.3508333333333,171.58375
"Manilkara_zapota","Central Veracruz state",19.8176944444444,-96.5343611111111
"Pinus_maximartinezii","Juchipila",21.35,-103.216666666667
"Pinus_nigra","Grassland; Shrubland",-44.2666666666667,170.05
"Pinus_nigra","Grassland",-44.2666666666667,170.05
"Pinus_nigra","Shrubland",-44.2666666666667,170.05
"Pinus_palustris","Thomas County",30.6506311111111,-84.2008911111111
"Pinus_ponderosa","Hodgedon Meadow",37.8,-119.9
"Pinus_strobus","Middle",50.8666666666667,14.4166666666667
"Pinus_strobus","Upper",50.8666666666667,14.4166666666667
"Pinus_strobus","Bottom",50.8666666666667,14.4166666666667
"Pinus_sylvestris","Corrour",56.7510197222222,-4.68405888888889
"Prioria_copaifera","Barro Colorado Island",9.15021027777778,-79.8346480555555
"Prosopis_ﬂexuosa","Man and Biosphere Reserve of Nacunan",-34.3333333333333,-67.9666666666667
"Prosopis_glandulosa","Chihuahuan desert",26.6675,-103.75
"Prosopis_laevigata","Valle de Tehuacan",18.25,-97.5333333333333
"Prunus_africana","Plot 1",6.21777833333333,10.4846166666667
"Prunus_africana","Plot 2",6.20153833333333,10.4849183333333
"Prunus_africana","Plot 3",6.184655,10.5183
"Prunus_africana","Plot 4",6.21706166666667,10.5338816666667
"Prunus_africana","Plot 5",6.2006,10.5334933333333
"Prunus_serotina","Shaded Conditions; Light Conditions",49.3666666666667,2.9
"Prunus_serotina","Light Conditions",49.3666666666667,2.9
"Prunus_serotina","Shaded Conditions",49.3666666666667,2.9
"Psidium_guajava","La Suiza",9.86666666666667,-83.6166666666667
"Pterocarpus_angolensis","Bushbuckridge",-24.8333333333333,31.1182222222222
"Pterocarya_rhoifolia","Slope; Terrace; Floodplain",35.3333333333333,135.733333333333
"Quercus_crispula","Broad-leaved trees",44.3333333333333,142.25
"Quercus_rugosa","Parque Ecológico de la Ciudad de México",19.25,-99.1833333333333
"Rhizophora_mangle","Río Limón mangrove forest",10.9678333333333,-71.7337222222222
"Rhododendron_ponticum","Snowdonia National Park",52.9346666666667,-4.03430555555556
"Rhododendron_ponticum","Brecon Beacons National Park",51.7849330555556,-3.417805
"Rhododendron_ponticum","Holland Park",51.5003958333333,-0.200446944444444
"Rhododendron_ponticum","Bushy Park Royal Garden",51.4014002777778,-0.350044722222222
"Rhododendron_ponticum","The New Forest National Park",50.8503669444444,-1.60058666666667
"Rhododendron_ponticum","Richmond Park Royal Garden",51.43458,-0.283673611111111
"Rhododendron_ponticum","Ockham Common Nature Reserve",51.3015977777778,-0.450198333333333
"Rhododendron_ponticum","Nower Wood Educational Nature Reserve",51.2680377777778,-0.283689722222222
"Rhododendron_ponticum","Los Alcornocales National Park I",36.1003611111111,5.08452777777778
"Rhododendron_ponticum","Los Alcornocales National Park II",36.45125,-5.61786111111111
"Roupala_montana","Botanical Garden of Brasılia",-15.9333333333333,-47.8833333333333
"Sapium_sebiferum","Maritime evergreen forest",33.3333333333333,-79.25
"Sapium_sebiferum","Loblolly pine forest",33.3333333333333,-79.25
"Sapium_sebiferum","Clearcut mixed pine-hardwood forest",33.3333333333333,-79.25
"Sapium_sebiferum","Young mixed pine-hardwood forest",33.3333333333333,-79.25
"Sapium_sebiferum","Bottomland hardwood forest",33.3333333333333,-79.25
"Scaphium_borneense","Valley; Slope; Ridge",3.2,114
"Scaphium_borneense","Valley",3.2,114
"Scaphium_borneense","Slope",3.2,114
"Scaphium_borneense","Ridge",3.2,114
"Scaphium_macropodum","Cattien",11.367,107.2505
"Scaphium_macropodum","Dakuy",14.5504166666667,107.900166666667
"Scaphium_macropodum","Bachma National Park",16.1681944444444,107.900555555556
"Sclerocarya_birrea","Bushbuckridge region",-24.75,31.25
"Shorea_acuminata","Pasoh Forest Reserve, well drained soil",2.96666666666667,102.3
"Shorea_acuminata","Pasoh Forest Reserve, medium drained soil",2.96666666666667,102.3
"Shorea_acuminata","Pasoh Forest Reserve, poorly drained soil",2.96666666666667,102.3
"Shorea_bracteolata","Pasoh Forest Reserve, well drained soil",2.96666666666667,102.3
"Shorea_bracteolata","Pasoh Forest Reserve, medium drained soil",2.96666666666667,102.3
"Shorea_bracteolata","Pasoh Forest Reserve, poorly drained soil",2.96666666666667,102.3
"Shorea_leprosula","Pasoh Forest",2.96666666666667,102.3
"Shorea_leprosula_2","Pasoh Forest Reserve, well drained soil",2.96666666666667,102.3
"Shorea_leprosula_2","Pasoh Forest Reserve, medium drained soil",2.96666666666667,102.3
"Shorea_leprosula_2","Pasoh Forest Reserve, poorly drained soil",2.96666666666667,102.3
"Shorea_maxwelliana","Pasoh Forest Reserve, well drained soil",2.96666666666667,102.3
"Shorea_maxwelliana","Pasoh Forest Reserve, medium drained soil",2.96666666666667,102.3
"Shorea_maxwelliana","Pasoh Forest Reserve, poorly drained soil",2.96666666666667,102.3
"Shorea_ovalis","Pasoh Forest Reserve, well drained soil",2.96666666666667,102.3
"Shorea_ovalis","Pasoh Forest Reserve, medium drained soil",2.96666666666667,102.3
"Shorea_ovalis","Pasoh Forest Reserve, poorly drained soil",2.96666666666667,102.3
"Stryphnodendron_excelsum","La Selva field station",10.4333333333333,-83.9833333333333
"Styrax_obassia","Whole population model",36.9333333333333,140.583333333333
"Styrax_obassia","Shaded population model",36.9333333333333,140.583333333333
"Styrax_obassia","Gap population model",36.9333333333333,140.583333333333
"Styrax_obassia","Compund population model with 'cylindrical' gaps (shaded to shaded)",36.9333333333333,140.583333333333
"Styrax_obassia","Compund population model with 'cylindrical' gaps (shaded to gap-site)",36.9333333333333,140.583333333333
"Styrax_obassia","Compund population model with 'cylindrical' gaps (gap-site to shaded)",36.9333333333333,140.583333333333
"Styrax_obassia","Compund population model with 'cylindrical' gaps (gap-site to gap-site)",36.9333333333333,140.583333333333
"Styrax_obassia","Compund population model with 'conical' gaps (shaded to shaded)",36.9333333333333,140.583333333333
"Styrax_obassia","Compund population model with 'conical' gaps (shaded to gap-site)",36.9333333333333,140.583333333333
"Styrax_obassia","Compund population model with 'conical' gaps (gap-site to shaded)",36.9333333333333,140.583333333333
"Styrax_obassia","Compund population model with 'conical' gaps (gap-site to gap-site)",36.9333333333333,140.583333333333
"Swietenia_macrophylla","Agroindustria Forestal La Chonta",-15.7833333333333,-62.9166666666667
"Syzygium_jambos","Luquillo Experimental Forest",18.3,-65.8333333333333
"Tachigali_vasquezii","El Tigre forest reserve",-10.9833333333333,-65.7166666666667
"Tetraberlinia_bifoliolata","Korup National Park",5.16666666666667,8.83333333333333
"Tsuga_canadensis","Limberlost-Whiteoak Canyon area of Shenandoah National Park",38.5666666666667,-78.3666666666667
"Vouacapoua_americana","Northern French Guiana",5.26666666666667,-52.9166666666667
"Ziziphus_mauritiana","Riparian (new infestation)",-20,146.5
"Ziziphus_mauritiana","Riparian (stady-state infestation)",-20,146.5
"Ziziphus_mauritiana","Upland (new infestation)",-20,146.5
"Ziziphus_mauritiana","Upland (stady-state infestation)",-20,146.5
